area_coverage_2016,area_coverage_2014,area_sq_km,pcd_sector,area_coverage_2015,name,site_count,site_density
100.0,100.0,0.4479,SE116,0.0,London,2,4.465282429113641
100.0,100.0,0.5339,NW10,0.0,London,14,26.222138977336577
100.0,100.0,0.888,SW66,0.0,London,2,2.2522522522522523
100.0,68.9625,0.8,NW23,0.0,London,12,15.0
100.0,0.0,0.1106,EC1R4,0.0,London,1,9.041591320072332
100.0,0.0,0.812,N195,0.0,London,5,6.157635467980295
52.64384738,0.0,0.8151,E83,0.0,London,8,9.81474665685192
0.0,0.0,0.6943,SE13,0.0,London,23,33.12689039320178
0.0,0.0,0.845,SE57,0.0,London,8,9.467455621301776
0.0,0.0,0.1482,SW1X0,0.0,London,3,20.242914979757085
0.0,0.0,1.2498,N165,0.0,London,2,1.6002560409665547
0.0,0.0,1.1641,E70,0.0,London,7,6.013229104028864
0.0,0.0,0.5276,SE164,0.0,London,5,9.476876421531465
0.0,0.0,1.3508,E143,0.0,London,16,11.84483269173823
0.0,0.0,0.8304,SE185,0.0,London,4,4.816955684007707
0.0,0.0,0.9658,N51,0.0,London,19,19.672810105611926
0.0,0.0,0.5962,NW63,0.0,London,2,3.354579000335458
0.0,0.0,0.9536,W106,0.0,London,8,8.389261744966444
0.0,0.0,0.6139,NW80,0.0,London,3,4.886789379377749
0.0,0.0,1.2244,E59,0.0,London,10,8.167265599477295
0.0,0.0,0.3109,NW53,0.0,London,0,0
0.0,0.0,0.7754,SE155,0.0,London,4,5.158627805003869
0.0,0.0,1.0173,N226,0.0,London,12,11.795930404010615
0.0,0.0,1.2323,E114,0.0,London,5,4.057453542156942
0.0,0.0,0.9904,W60,0.0,London,6,6.05815831987076
0.0,0.0,1.1265,SW23,0.0,London,8,7.1016422547714155
0.0,0.0,1.1618,SW166,0.0,London,6,5.164400068858668
0.0,0.0,0.8759,N153,0.0,London,3,3.4250485215207216
0.0,0.0,1.0813,SE187,0.0,London,3,2.774438176269306
0.0,0.0,1.3551,E106,0.0,London,5,3.6897645930189653
0.0,0.0,0.1027,EC1R1,0.0,London,0,0
0.0,0.0,0.8314,NW109,0.0,London,1,1.2027904738994466
0.0,0.0,0.5816,SW61,0.0,London,17,29.22971114167813
0.0,0.0,1.093,E179,0.0,London,4,3.6596523330283626
0.0,0.0,0.9007,E140,0.0,London,9,9.99222826690352
0.0,0.0,0.7753,SE50,0.0,London,8,10.318586353669547
0.0,0.0,1.3378,IG117,0.0,London,6,4.4849753326356705
0.0,0.0,1.272,E34,0.0,London,12,9.433962264150944
0.0,0.0,0.5329,SE165,0.0,London,5,9.382623381497465
0.0,0.0,0.0824,W1F0,0.0,London,12,145.63106796116506
0.0,0.0,1.5277,E62,0.0,London,5,3.272893892779996
0.0,0.0,0.9564,SW116,0.0,London,4,4.182350480970305
0.0,0.0,0.1084,WC1E6,0.0,London,10,92.25092250922509
0.0,0.0,0.6917,NW33,0.0,London,6,8.674280757553854
0.0,0.0,0.6306,W21,0.0,London,16,25.37266095781795
0.0,0.0,1.7557,N176,0.0,London,8,4.556587116249928
0.0,0.0,0.1825,SW1V1,0.0,London,21,115.06849315068493
0.0,0.0,0.7548,SE114,0.0,London,9,11.92368839427663
0.0,0.0,0.8212,N79,0.0,London,12,14.612761811982464
0.0,0.0,1.2436,E153,0.0,London,6,4.824702476680605
0.0,0.0,0.0961,W1H1,0.0,London,1,10.40582726326743
0.0,0.0,0.4798,SW98,0.0,London,6,12.505210504376823
0.0,0.0,0.5066,W87,0.0,London,5,9.86971969996052
0.0,0.0,1.0706,E154,0.0,London,9,8.406501027461237
0.0,0.0,0.8607,N87,0.0,London,1,1.1618450098756825
0.0,0.0,0.7385,SE154,0.0,London,3,4.062288422477995
0.0,0.0,0.1264,W1G8,0.0,London,10,79.1139240506329
0.0,0.0,0.6483,SW48,0.0,London,2,3.0849915162733303
0.0,0.0,0.9082,SE163,0.0,London,11,12.111869632239594
0.0,0.0,1.0885,N90,0.0,London,11,10.105649977032613
0.0,0.0,0.9392,SE83,0.0,London,4,4.258943781942079
0.0,0.0,0.0435,EC2A3,0.0,London,11,252.8735632183908
0.0,0.0,0.7219,N178,0.0,London,3,4.15570023548968
0.0,0.0,0.6443,N44,0.0,London,5,7.760360080707745
0.0,0.0,1.2415,E138,0.0,London,5,4.027386226339106
0.0,0.0,1.0704,W148,0.0,London,25,23.35575485799701
0.0,0.0,0.6807,NW119,0.0,London,2,2.938151902453357
0.0,0.0,0.9512,SW191,0.0,London,6,6.307821698906644
0.0,0.0,1.3529,SE58,0.0,London,10,7.391529307413704
0.0,0.0,1.0374,N80,0.0,London,4,3.8557933294775397
0.0,0.0,0.0695,EC1M6,0.0,London,9,129.49640287769782
0.0,0.0,0.9359,SE162,0.0,London,6,6.41094133988674
0.0,0.0,0.6596,SE151,0.0,London,8,12.128562765312312
0.0,0.0,0.9582,N89,0.0,London,7,7.305364224587768
0.0,0.0,1.3181,IG11,0.0,London,11,8.345345573173507
0.0,0.0,0.7282,SW120,0.0,London,2,2.7464982147761607
0.0,0.0,0.7571,KT26,0.0,London,4,5.283317923656056
0.0,0.0,1.1977,SW128,0.0,London,1,0.8349336227769892
0.0,0.0,0.8061,W69,0.0,London,21,26.051358392259022
0.0,0.0,0.5719,N28,0.0,London,2,3.4971148802238154
0.0,0.0,1.6531,CR77,0.0,London,7,4.234468574193938
0.0,0.0,1.0697,SE42,0.0,London,0,0
0.0,0.0,1.3589,W139,0.0,London,2,1.4717786444918683
0.0,0.0,0.8167,N160,0.0,London,2,2.4488796375658137
0.0,0.0,1.0822,SE59,0.0,London,6,5.544261689151727
0.0,0.0,0.9295,SE85,0.0,London,5,5.3792361484669176
0.0,0.0,1.1325,W105,0.0,London,10,8.830022075055187
0.0,0.0,1.197,E35,0.0,London,6,5.012531328320802
0.0,0.0,1.3872,E149,0.0,London,23,16.580161476355247
0.0,0.0,0.6114,SW40,0.0,London,11,17.99149492966961
0.0,0.0,0.3118,EC2Y8,0.0,London,14,44.90057729313662
0.0,0.0,0.0817,W1G6,0.0,London,3,36.719706242350064
0.0,0.0,1.211,SE270,0.0,London,4,3.3030553261767133
0.0,0.0,0.0752,WC2H0,0.0,London,5,66.48936170212765
0.0,0.0,0.3937,SE18,0.0,London,11,27.94005588011176
0.0,0.0,1.3471,N225,0.0,London,7,5.196347709895331
0.0,0.0,1.1974,SW177,0.0,London,5,4.175714047102054
0.0,0.0,1.1077,W127,0.0,London,9,8.124943576780717
0.0,0.0,1.0248,SW184,0.0,London,8,7.8064012490242005
0.0,0.0,1.3179,SW185,0.0,London,3,2.276348736626451
0.0,0.0,1.3206,CR42,0.0,London,3,2.271694684234439
0.0,0.0,1.6947,SW165,0.0,London,2,1.1801498790346374
0.0,0.0,1.2844,NW32,0.0,London,8,6.228589224540642
0.0,0.0,1.0234,SW152,0.0,London,14,13.679890560875512
0.0,0.0,1.1912,SW196,0.0,London,5,4.197447951645399
0.0,0.0,0.4169,E1W2,0.0,London,7,16.790597265531304
0.0,0.0,1.2672,NW67,0.0,London,6,4.734848484848484
0.0,0.0,1.4628,SE181,0.0,London,5,3.4181022696199066
0.0,0.0,1.0966,SW129,0.0,London,16,14.590552617180375
0.0,0.0,2.2004,CR06,0.0,London,8,3.6357025995273586
0.0,0.0,0.6106,W67,0.0,London,9,14.73960039305601
0.0,0.0,0.9857,W71,0.0,London,0,0
0.0,0.0,1.6729,SW162,0.0,London,19,11.35752286448682
0.0,0.0,0.618,NW36,0.0,London,13,21.03559870550162
0.0,0.0,0.7451,SE115,0.0,London,13,17.447322507046035
0.0,0.0,0.4897,W113,0.0,London,5,10.210332856851133
0.0,0.0,1.7965,SE137,0.0,London,2,1.113275814082939
0.0,0.0,0.1353,W1H7,0.0,London,4,29.563932002956392
0.0,0.0,1.3589,NW108,0.0,London,13,9.566561189197145
0.0,0.0,0.0721,EC1R5,0.0,London,2,27.739251040221916
0.0,0.0,1.2331,SE136,0.0,London,14,11.353499310680398
0.0,0.0,1.6238,E178,0.0,London,1,0.615839389087326
0.0,0.0,2.0072,CR02,0.0,London,11,5.480271024312475
0.0,0.0,1.9467,CR43,0.0,London,4,2.0547593363127343
0.0,0.0,1.2069,RM64,0.0,London,5,4.142845306156268
0.0,0.0,1.3258,SE135,0.0,London,8,6.034092623321768
0.0,0.0,1.1501,W38,0.0,London,5,4.347448047995827
0.0,0.0,1.0814,N154,0.0,London,10,9.247272054743851
0.0,0.0,0.9538,CR76,0.0,London,0,0
0.0,0.0,0.8297,NW24,0.0,London,0,0
0.0,0.0,0.1166,SW31,0.0,London,10,85.76329331046313
0.0,0.0,1.3826,SE232,0.0,London,7,5.062924924056126
0.0,0.0,1.0286,SE146,0.0,London,5,4.860976083997667
0.0,0.0,2.1383,UB12,0.0,London,7,3.273628583454146
0.0,0.0,1.7083,N42,0.0,London,9,5.268395480887432
0.0,0.0,0.6695,SW83,0.0,London,6,8.961911874533234
0.0,0.0,1.3332,HA85,0.0,London,2,1.5001500150015001
0.0,0.0,1.0835,SW151,0.0,London,6,5.5376095985233045
0.0,0.0,1.2893,HA37,0.0,London,5,3.8780733731482204
0.0,0.0,1.627,SE145,0.0,London,9,5.531653349723418
0.0,0.0,1.354,TW33,0.0,London,7,5.169867060561299
0.0,0.0,0.045,W1D4,0.0,London,7,155.55555555555557
0.0,0.0,0.9333,N88,0.0,London,3,3.2144005143040824
0.0,0.0,1.9491,CR78,0.0,London,8,4.104458468010876
0.0,0.0,0.932,NW66,0.0,London,1,1.0729613733905579
0.0,0.0,1.4833,HA04,0.0,London,8,5.393379626508461
0.0,0.0,1.0734,SW182,0.0,London,11,10.24781069498789
0.0,0.0,0.0697,W1T2,0.0,London,7,100.43041606886658
0.0,0.0,1.5853,SE153,0.0,London,6,3.7847725982463887
0.0,0.0,0.5953,NW35,0.0,London,7,11.758777087182931
0.0,0.0,1.4705,HA02,0.0,London,4,2.7201632097925876
0.0,0.0,0.9234,TW31,0.0,London,9,9.746588693957115
0.0,0.0,1.4143,W36,0.0,London,5,3.5353178250724744
0.0,0.0,0.848,HA11,0.0,London,6,7.0754716981132075
0.0,0.0,0.1364,EC1R0,0.0,London,13,95.30791788856305
0.0,0.0,0.4874,E18,0.0,London,27,55.3959786622897
0.0,0.0,1.3061,HA80,0.0,London,2,1.5312763188117295
0.0,0.0,1.0911,SE264,0.0,London,4,3.666025112272019
0.0,0.0,1.6091,IG26,0.0,London,7,4.3502579081474115
0.0,0.0,0.9359,W41,0.0,London,8,8.547921786515653
0.0,0.0,0.9735,SE109,0.0,London,11,11.299435028248586
0.0,0.0,0.3438,SW36,0.0,London,5,14.543339150668993
0.0,0.0,1.1073,SE186,0.0,London,14,12.643366747945453
0.0,0.0,0.1913,SW1X9,0.0,London,1,5.2273915316257185
0.0,0.0,0.9797,SE231,0.0,London,5,5.103603143819536
0.0,0.0,1.3472,RM83,0.0,London,5,3.7114014251781473
0.0,0.0,0.9997,SE191,0.0,London,7,7.002100630189057
0.0,0.0,1.0795,SW111,0.0,London,17,15.748031496062994
0.0,0.0,0.9311,IG118,0.0,London,9,9.665986467618945
0.0,0.0,0.066,WC1B4,0.0,London,0,0
0.0,0.0,1.1393,SM14,0.0,London,13,11.410515228649171
0.0,0.0,0.566,SE166,0.0,London,4,7.06713780918728
0.0,0.0,0.7473,NW17,0.0,London,7,9.36705473036264
0.0,0.0,1.0537,NW102,0.0,London,6,5.694220366328176
0.0,0.0,1.2021,UB11,0.0,London,5,4.159387738124948
0.0,0.0,1.2518,SW161,0.0,London,2,1.5976993129892954
0.0,0.0,1.627,E32,0.0,London,9,5.531653349723418
0.0,0.0,1.6093,W37,0.0,London,9,5.592493630771143
0.0,0.0,0.0378,W1G7,0.0,London,6,158.73015873015873
0.0,0.0,1.3251,RM96,0.0,London,12,9.05592030790129
0.0,0.0,1.5806,SW164,0.0,London,8,5.061369100341643
0.0,0.0,1.8598,RM82,0.0,London,10,5.376922249704269
0.0,0.0,1.8523,N181,0.0,London,9,4.858824164552178
0.0,0.0,0.0998,W1K6,0.0,London,9,90.18036072144288
0.0,0.0,0.1028,W1W7,0.0,London,10,97.27626459143968
0.0,0.0,0.9804,SW156,0.0,London,4,4.079967360261118
0.0,0.0,1.3725,TW47,0.0,London,9,6.557377049180328
0.0,0.0,1.2521,SW208,0.0,London,5,3.9932912706652823
0.0,0.0,0.149,WC2B5,0.0,London,9,60.40268456375839
0.0,0.0,0.09,W1U8,0.0,London,1,11.11111111111111
0.0,0.0,0.5804,SE10,0.0,London,19,32.73604410751206
0.0,0.0,1.5173,SE256,0.0,London,8,5.272523561589666
0.0,0.0,0.9029,SE84,0.0,London,6,6.6452541809724215
0.0,0.0,2.0777,SE41,0.0,London,12,5.775617269095634
0.0,0.0,1.3968,SE207,0.0,London,6,4.29553264604811
0.0,0.0,1.2592,TW32,0.0,London,0,0
0.0,0.0,1.6445,N179,0.0,London,6,3.6485253876558223
0.0,0.0,1.3026,N112,0.0,London,5,3.838476892369108
0.0,0.0,1.4758,SW192,0.0,London,8,5.420788724759452
0.0,0.0,1.1052,HA97,0.0,London,10,9.048136083966703
0.0,0.0,0.1345,EC1M5,0.0,London,5,37.174721189591075
0.0,0.0,0.5282,E16,0.0,London,22,41.650889814464215
0.0,0.0,1.2826,HA35,0.0,London,7,5.457664119756744
0.0,0.0,1.9912,NW95,0.0,London,8,4.017677782241864
0.0,0.0,1.425,NW26,0.0,London,10,7.017543859649122
0.0,0.0,1.3244,SE228,0.0,London,5,3.7752944729688913
0.0,0.0,1.2967,NW90,0.0,London,2,1.5423768026528881
0.0,0.0,1.2444,NW101,0.0,London,3,2.410800385728062
0.0,0.0,0.9667,N128,0.0,London,1,1.0344470880314471
0.0,0.0,0.0732,W1K7,0.0,London,5,68.30601092896175
0.0,0.0,1.8772,HA29,0.0,London,2,1.0654165778819518
0.0,0.0,1.8552,E105,0.0,London,7,3.7731780940060373
0.0,0.0,1.6222,N135,0.0,London,12,7.397361607693256
0.0,0.0,1.3154,W130,0.0,London,7,5.3215751862551315
0.0,0.0,1.4162,SE208,0.0,London,6,4.236689733088547
0.0,0.0,0.8909,SW49,0.0,London,2,2.2449208665394544
0.0,0.0,2.1146,SE61,0.0,London,3,1.4187080298874493
0.0,0.0,1.2963,N177,0.0,London,3,2.314279102059708
0.0,0.0,0.2908,SW1W9,0.0,London,6,20.63273727647868
0.0,0.0,1.6955,SE62,0.0,London,9,5.308168681804777
0.0,0.0,1.3618,SW181,0.0,London,9,6.608899985313556
0.0,0.0,0.9661,NW11,0.0,London,14,14.491253493427182
0.0,0.0,0.6523,W44,0.0,London,3,4.599110838571209
0.0,0.0,1.8851,SW170,0.0,London,7,3.713330857779428
0.0,0.0,1.9555,HA39,0.0,London,0,0
0.0,0.0,0.8563,NW110,0.0,London,1,1.1678150181011329
0.0,0.0,0.8565,SE167,0.0,London,6,7.005253940455341
0.0,0.0,1.3019,N97,0.0,London,2,1.536216299254935
0.0,0.0,1.7271,HA28,0.0,London,8,4.632042151583579
0.0,0.0,0.0319,W1U2,0.0,London,2,62.695924764890286
0.0,0.0,1.0825,NW42,0.0,London,3,2.771362586605081
0.0,0.0,0.0833,EC1N8,0.0,London,14,168.0672268907563
0.0,0.0,1.1153,SW84,0.0,London,10,8.966197435667533
0.0,0.0,0.7918,N136,0.0,London,3,3.7888355645364995
0.0,0.0,1.0714,SW114,0.0,London,9,8.400224005973493
0.0,0.0,1.2738,SE249,0.0,London,5,3.9252629926205054
0.0,0.0,0.0395,EC1R3,0.0,London,4,101.26582278481013
0.0,0.0,0.9285,N129,0.0,London,12,12.924071082390954
0.0,0.0,1.9323,SE29,0.0,London,10,5.175179837499353
0.0,0.0,1.6838,E173,0.0,London,9,5.345052856633805
0.0,0.0,2.1322,EN35,0.0,London,3,1.4069974674045587
0.0,0.0,0.3346,E1W1,0.0,London,6,17.931858936043035
0.0,0.0,2.3007,N99,0.0,London,6,2.6079019428869477
0.0,0.0,1.2535,SE279,0.0,London,12,9.573195053849222
0.0,0.0,1.7881,SM51,0.0,London,2,1.1185056764163077
0.0,0.0,1.9671,SW183,0.0,London,8,4.06690051344619
0.0,0.0,1.2217,W45,0.0,London,8,6.548252435131374
0.0,0.0,1.7438,IG14,0.0,London,5,2.8673012960201856
0.0,0.0,2.6497,IG119,0.0,London,5,1.887006076159565
0.0,0.0,2.2344,E174,0.0,London,2,0.8950948800572861
0.0,0.0,1.9789,IG27,0.0,London,4,2.021324978523422
0.0,0.0,0.5706,SW34,0.0,London,13,22.783035401331933
0.0,0.0,0.4116,SE19,0.0,London,9,21.865889212827987
0.0,0.0,1.4833,HA20,0.0,London,5,3.370862266567788
0.0,0.0,1.2734,N32,0.0,London,11,8.638291188942986
0.0,0.0,1.09,SE265,0.0,London,7,6.422018348623853
0.0,0.0,1.728,DA161,0.0,London,7,4.050925925925926
0.0,0.0,0.5902,NW86,0.0,London,5,8.471704506946798
0.0,0.0,1.0145,HA12,0.0,London,9,8.871365204534253
0.0,0.0,1.6968,EN11,0.0,London,7,4.125412541254125
0.0,0.0,2.3885,IG13,0.0,London,0,0
0.0,0.0,0.201,SW1X8,0.0,London,14,69.65174129353234
0.0,0.0,2.426,IG38,0.0,London,2,0.8244023083264632
0.0,0.0,1.1878,TW118,0.0,London,5,4.209462872537465
0.0,0.0,1.2189,TW80,0.0,London,5,4.102059233735335
0.0,0.0,1.1414,HA71,0.0,London,5,4.380585246188891
0.0,0.0,1.6814,E182,0.0,London,6,3.568454859046033
0.0,0.0,0.0642,W1T1,0.0,London,6,93.45794392523365
0.0,0.0,1.7033,SE64,0.0,London,4,2.348382551517642
0.0,0.0,1.9905,E163,0.0,London,6,3.014318010550113
0.0,0.0,1.2328,SE37,0.0,London,4,3.2446463335496434
0.0,0.0,1.3411,IG87,0.0,London,2,1.491313101185594
0.0,0.0,1.6656,HA89,0.0,London,6,3.602305475504323
0.0,0.0,2.7673,UB25,0.0,London,7,2.529541430274997
0.0,0.0,1.0601,TW14,0.0,London,2,1.8866144703329875
0.0,0.0,0.536,W84,0.0,London,18,33.582089552238806
0.0,0.0,1.851,N134,0.0,London,5,2.7012425715829282
0.0,0.0,0.1457,WC1E7,0.0,London,10,68.63417982155113
0.0,0.0,1.0861,NW22,0.0,London,1,0.9207255317189945
0.0,0.0,1.2021,KT12,0.0,London,9,7.486897928624907
0.0,0.0,0.8215,SE17,0.0,London,24,29.21485088253195
0.0,0.0,1.2482,NW103,0.0,London,5,4.00576830636116
0.0,0.0,2.7469,IG39,0.0,London,4,1.4561869744075138
0.0,0.0,2.4214,E113,0.0,London,13,5.368794912034359
0.0,0.0,1.3952,N113,0.0,London,2,1.43348623853211
0.0,0.0,2.1413,UB40,0.0,London,10,4.670060243777145
0.0,0.0,2.4187,UB54,0.0,London,7,2.8941166742464963
0.0,0.0,1.3411,SW63,0.0,London,9,6.710908955335173
0.0,0.0,0.0758,W1B1,0.0,London,4,52.77044854881266
0.0,0.0,1.4168,N103,0.0,London,11,7.763975155279502
0.0,0.0,2.1045,UB32,0.0,London,3,1.4255167498218104
0.0,0.0,1.3324,TW34,0.0,London,7,5.253677574302011
0.0,0.0,1.3947,N31,0.0,London,0,0
0.0,0.0,1.7456,KT13,0.0,London,1,0.5728689275893676
0.0,0.0,1.6518,NW27,0.0,London,4,2.42160067804819
0.0,0.0,0.7606,NW31,0.0,London,17,22.350775703392056
0.0,0.0,0.9831,NW41,0.0,London,4,4.068762079137422
0.0,0.0,2.7567,SE288,0.0,London,3,1.0882576994232234
0.0,0.0,2.8398,CR03,0.0,London,7,2.4649623212902316
0.0,0.0,1.222,W39,0.0,London,3,2.4549918166939446
0.0,0.0,1.4869,SM26,0.0,London,5,3.362700921380052
0.0,0.0,1.405,SE240,0.0,London,4,2.8469750889679717
0.0,0.0,1.367,CR01,0.0,London,32,23.408924652523776
0.0,0.0,1.9089,SE254,0.0,London,6,3.1431714600031433
0.0,0.0,1.6096,RM38,0.0,London,2,1.242544731610338
0.0,0.0,2.5967,E175,0.0,London,3,1.1553125120345054
0.0,0.0,2.0046,SM46,0.0,London,2,0.9977052778609199
0.0,0.0,2.3754,SW198,0.0,London,8,3.367853835143555
0.0,0.0,1.4558,SE255,0.0,London,1,0.6869075422448139
0.0,0.0,2.0827,HA14,0.0,London,5,2.400729821865847
0.0,0.0,1.6072,UB34,0.0,London,8,4.9776007964161275
0.0,0.0,2.2188,KT25,0.0,London,4,1.802776275464215
0.0,0.0,1.1001,EN12,0.0,London,0,0
0.0,0.0,2.0028,RM94,0.0,London,2,0.9986019572598361
0.0,0.0,1.8494,SE233,0.0,London,7,3.785011355034065
0.0,0.0,2.1602,SM12,0.0,London,4,1.8516803999629663
0.0,0.0,1.7385,SE63,0.0,London,3,1.7256255392579811
0.0,0.0,0.8043,NW87,0.0,London,8,9.946537361680965
0.0,0.0,0.6717,RM12,0.0,London,6,8.932559178204556
0.0,0.0,0.0452,W1K3,0.0,London,4,88.49557522123894
0.0,0.0,1.8612,HA38,0.0,London,3,1.6118633139909735
0.0,0.0,1.5086,EN20,0.0,London,3,1.9885987007821821
0.0,0.0,1.1675,W138,0.0,London,5,4.282655246252677
0.0,0.0,0.0367,W1K5,0.0,London,8,217.98365122615803
0.0,0.0,1.4531,NW43,0.0,London,10,6.881838827334663
0.0,0.0,1.0942,NW118,0.0,London,6,5.483458234326449
0.0,0.0,2.0176,KT33,0.0,London,4,1.9825535289452816
0.0,0.0,2.7496,E49,0.0,London,10,3.636892638929299
0.0,0.0,1.7856,SM52,0.0,London,6,3.3602150537634405
0.0,0.0,1.7547,RM107,0.0,London,9,5.1290818943409135
0.0,0.0,1.2243,HA27,0.0,London,3,2.450379808870375
0.0,0.0,2.4577,UB69,0.0,London,8,3.2550758839565446
0.0,0.0,2.1022,HA98,0.0,London,5,2.3784606602606795
0.0,0.0,1.8168,SE218,0.0,London,4,2.2016732716864817
0.0,0.0,1.7047,SE266,0.0,London,1,0.586613480377779
0.0,0.0,0.9858,TW12,0.0,London,3,3.0432136335970785
0.0,0.0,1.6727,SE220,0.0,London,9,5.38052250851916
0.0,0.0,1.7311,KT58,0.0,London,7,4.043671653861706
0.0,0.0,1.7706,N170,0.0,London,13,7.342143906020558
0.0,0.0,1.7868,SE193,0.0,London,6,3.35795836131632
0.0,0.0,2.394,RM108,0.0,London,12,5.012531328320802
0.0,0.0,1.3172,TW11,0.0,London,9,6.832675372001215
0.0,0.0,1.9664,HA72,0.0,London,4,2.034174125305126
0.0,0.0,0.8126,RM77,0.0,London,4,4.922471080482402
0.0,0.0,1.7852,N65,0.0,London,7,3.9211292852341475
0.0,0.0,1.8586,HA86,0.0,London,1,0.5380393844829442
0.0,0.0,1.6734,W53,0.0,London,8,4.780686028445082
0.0,0.0,1.9647,E161,0.0,London,13,6.616786277803227
0.0,0.0,0.1076,W1D6,0.0,London,9,83.64312267657992
0.0,0.0,2.1182,BR34,0.0,London,5,2.3604947597016337
0.0,0.0,1.7324,TW76,0.0,London,7,4.040637266220273
0.0,0.0,2.8258,E176,0.0,London,11,3.8927029513766014
0.0,0.0,1.924,W43,0.0,London,5,2.598752598752599
0.0,0.0,1.8456,NW100,0.0,London,11,5.9601213697442565
0.0,0.0,2.8435,IG50,0.0,London,5,1.7583963425356075
0.0,0.0,2.0132,RM95,0.0,London,4,1.986886548778065
0.0,0.0,2.3332,E151,0.0,London,15,6.428938796502657
0.0,0.0,1.8311,HA49,0.0,London,6,3.276718912129321
0.0,0.0,2.5113,DA158,0.0,London,0,0
0.0,0.0,1.9303,W73,0.0,London,3,1.5541625654043414
0.0,0.0,1.666,TW77,0.0,London,4,2.4009603841536618
0.0,0.0,1.5433,SE78,0.0,London,5,3.239810795049569
0.0,0.0,1.6868,NW99,0.0,London,8,4.742708086317287
0.0,0.0,1.6851,HA01,0.0,London,1,0.5934365913002195
0.0,0.0,1.4698,SE120,0.0,London,7,4.7625527282623485
0.0,0.0,1.8237,HA96,0.0,London,5,2.7416790042221857
0.0,0.0,2.5031,W120,0.0,London,3,1.1985138428348847
0.0,0.0,2.4904,HA88,0.0,London,10,4.015419209765499
0.0,0.0,0.3197,NW12,0.0,London,18,56.30278385986863
0.0,0.0,0.8328,W55,0.0,London,15,18.011527377521613
0.0,0.0,1.0617,N145,0.0,London,4,3.767542620325892
0.0,0.0,1.4785,N101,0.0,London,5,3.381805884342239
0.0,0.0,1.4417,N120,0.0,London,2,1.387251161822848
0.0,0.0,1.4967,UB67,0.0,London,4,2.672546268457273
0.0,0.0,3.1547,KT48,0.0,London,5,1.5849367610232352
0.0,0.0,2.4572,DA162,0.0,London,5,2.0348363991535083
0.0,0.0,1.751,W52,0.0,London,6,3.4266133637921192
0.0,0.0,0.1089,WC1R4,0.0,London,3,27.548209366391184
0.0,0.0,1.7832,DA83,0.0,London,7,3.9255271422162408
0.0,0.0,1.1825,EN51,0.0,London,3,2.536997885835095
0.0,0.0,1.3514,W72,0.0,London,0,0
0.0,0.0,1.3885,N33,0.0,London,5,3.6010082823190492
0.0,0.0,2.4428,TW50,0.0,London,5,2.0468315048305223
0.0,0.0,2.5608,W54,0.0,London,7,2.733520774757888
0.0,0.0,1.9547,E65,0.0,London,5,2.5579372793779096
0.0,0.0,1.789,W51,0.0,London,3,1.6769144773616547
0.0,0.0,2.1858,DA74,0.0,London,3,1.372495196266813
0.0,0.0,2.41,SM39,0.0,London,1,0.41493775933609955
0.0,0.0,2.1822,UB49,0.0,London,5,2.291265695170012
0.0,0.0,0.4516,SM11,0.0,London,4,8.857395925597874
0.0,0.0,1.709,E164,0.0,London,6,3.510825043885313
0.0,0.0,0.0569,W1K1,0.0,London,4,70.298769771529
0.0,0.0,2.2006,EN48,0.0,London,8,3.635372171226029
0.0,0.0,2.1045,SM13,0.0,London,7,3.3262057495842248
0.0,0.0,2.5942,E48,0.0,London,6,2.3128517462030684
0.0,0.0,1.625,SE96,0.0,London,1,0.6153846153846154
0.0,0.0,1.2941,N227,0.0,London,2,1.5454756201220925
0.0,0.0,1.4384,SE128,0.0,London,4,2.780867630700779
0.0,0.0,0.1176,E145,0.0,London,26,221.08843537414967
0.0,0.0,1.9121,SE129,0.0,London,2,1.0459703990377074
0.0,0.0,1.1201,SM60,0.0,London,2,1.7855548611731094
0.0,0.0,1.5851,NW51,0.0,London,4,2.523500094631254
0.0,0.0,0.6872,TW13,0.0,London,10,14.551804423748544
0.0,0.0,3.3461,CR00,0.0,London,7,2.091987687158184
0.0,0.0,0.7474,TW91,0.0,London,10,13.37971635001338
0.0,0.0,2.1358,HA03,0.0,London,7,3.2774604363704465
0.0,0.0,2.2596,TW149,0.0,London,4,1.7702248185519562
0.0,0.0,2.966,CR07,0.0,London,7,2.360080917060013
0.0,0.0,2.2373,SE77,0.0,London,6,2.6818039601305146
0.0,0.0,2.487,DA81,0.0,London,8,3.216726980297547
0.0,0.0,0.2861,RM11,0.0,London,2,6.990562740300594
0.0,0.0,1.4764,E181,0.0,London,6,4.06393931183961
0.0,0.0,1.4148,NW96,0.0,London,8,5.654509471303364
0.0,0.0,3.1633,UB56,0.0,London,9,2.845130085670028
0.0,0.0,1.0152,DA157,0.0,London,2,1.970055161544523
0.0,0.0,1.8706,W42,0.0,London,10,5.345878327809259
0.0,0.0,2.0028,TW26,0.0,London,4,1.9972039145196723
0.0,0.0,3.2109,CR41,0.0,London,8,2.4915132828801894
0.0,0.0,2.3168,HA99,0.0,London,1,0.4316298342541436
0.0,0.0,2.2124,E111,0.0,London,8,3.615982643283312
0.0,0.0,2.2505,SE183,0.0,London,7,3.1104199066874028
0.0,0.0,3.7098,EN36,0.0,London,8,2.1564504825057953
0.0,0.0,1.1306,N147,0.0,London,0,0
0.0,0.0,0.0685,W1U1,0.0,London,2,29.1970802919708
